,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
4536,1982,3412040,34,51,4,0.0,#,6.8,#,8.5,0.0,48.0,#,4.0,#,14.0,8.0,48.0,#,9.7,<,0.5,#,11.0,2.0,48.0,#,0.5,#,3.6,2.0,12.0,#,1.2,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,#,1.0,#,20.0,0.0,48.0,#,4.0,#,220.0,#,17000.0,31.0,48.0,#,2600.0,,,,,,,,,3405104,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,1982,3412060,34,52,1,0.0,#,6.8,#,9.0,1.0,12.0,#,6.9,#,11.0,0.0,12.0,#,9.1,#,1.6,#,20.0,8.0,12.0,#,1.6,#,20.0,8.0,12.0,#,5.9,#,4.4,#,5.4,,,,,,,,,,,,,,,,,,,#,2.0,#,88.0,2.0,12.0,#,23.0,#,11000.0,#,1600000.0,12.0,12.0,#,220000.0,,,,,,,,,3405201,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,1982,3412070,34,52,51,0.0,#,7.0,#,7.9,0.0,12.0,#,8.8,#,12.0,0.0,12.0,#,10.0,#,0.9,#,3.3,1.0,12.0,#,0.9,#,3.3,1.0,12.0,#,1.8,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,<,1.0,#,120.0,2.0,12.0,#,17.0,#,7800.0,#,130000.0,12.0,12.0,#,50000.0,,,,,,,,,3405251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,1982,3412080,34,52,52,0.0,#,7.0,#,7.7,0.0,12.0,#,8.0,#,11.0,0.0,12.0,#,9.6,#,1.4,#,5.2,7.0,12.0,#,1.4,#,5.2,7.0,12.0,#,3.3,#,3.3,#,3.9,,,,,,,,,,,,,,,,,,,#,1.0,#,140.0,2.0,12.0,#,23.0,#,23000.0,#,2400000.0,12.0,12.0,#,460000.0,,,,,,,,,3405252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,1982,3412090,34,52,53,0.0,#,6.9,#,7.5,0.0,12.0,#,7.0,#,10.0,0.0,12.0,#,8.8,#,1.6,#,12.0,10.0,12.0,#,1.6,#,12.0,10.0,12.0,#,5.6,#,5.1,#,7.4,,,,,,,,,,,,,,,,,,,#,2.0,#,42.0,2.0,12.0,#,13.0,#,17000.0,#,920000.0,12.0,12.0,#,240000.0,,,,,,,,,3405253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,1982,3412100,34,53,1,0.0,#,6.7,#,7.3,0.0,48.0,#,4.1,#,11.0,4.0,48.0,#,7.9,#,1.1,#,10.0,23.0,48.0,#,1.7,#,5.7,7.0,12.0,#,3.4,#,3.4,#,3.8,,,,,,,,,,,,,,,,,,,#,4.0,#,79.0,12.0,48.0,#,22.0,#,9500.0,#,790000.0,48.0,48.0,#,130000.0,,,,,,,,,3405301,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,2.0,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,1982,3412120,34,54,1,0.0,#,6.9,#,7.3,0.0,12.0,#,9.1,#,12.0,0.0,12.0,#,10.0,<,0.5,#,1.5,0.0,12.0,<,0.5,#,1.5,0.0,12.0,#,0.7,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,#,1.0,#,15.0,0.0,12.0,#,6.0,#,1300.0,#,33000.0,12.0,12.0,#,11000.0,,,,,,,,,3405401,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,1982,3412130,34,54,2,0.0,#,7.0,#,7.5,0.0,12.0,#,9.0,#,12.0,0.0,12.0,#,10.0,<,0.5,#,0.9,0.0,12.0,<,0.5,#,0.9,0.0,12.0,#,0.7,#,0.7,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,7.0,0.0,12.0,#,2.0,#,230.0,#,17000.0,6.0,12.0,#,3100.0,,,,,,,,,3405402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,1982,3412140,34,54,51,0.0,#,6.7,#,8.7,1.0,24.0,#,6.7,#,12.0,3.0,24.0,#,9.5,<,0.5,#,2.0,0.0,24.0,#,0.6,#,1.8,0.0,12.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,<,1.0,#,10.0,0.0,24.0,#,4.0,<,18.0,#,3300.0,4.0,24.0,#,690.0,,,,,,,,,3405451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,1982,3412150,34,55,1,0.0,#,6.9,#,7.2,0.0,12.0,#,7.3,#,10.0,0.0,12.0,#,9.1,<,0.5,#,4.1,1.0,12.0,<,0.5,#,4.1,1.0,12.0,#,1.4,#,0.9,#,1.7,,,,,,,,,,,,,,,,,,,#,2.0,#,190.0,5.0,12.0,#,35.0,#,2200.0,#,79000.0,11.0,12.0,#,34000.0,,,,,,,,,3405501,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,#,0.02,#,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,1982,3412160,34,56,1,0.0,#,7.2,#,7.6,0.0,12.0,#,7.5,#,10.0,0.0,12.0,#,8.9,#,0.7,#,3.6,1.0,12.0,#,0.7,#,3.6,1.0,12.0,#,1.5,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,10.0,#,240.0,8.0,12.0,#,51.0,#,13000.0,#,790000.0,12.0,12.0,#,110000.0,,,,,,,,,3405601,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,1982,3412170,34,57,1,0.0,#,7.0,#,8.5,0.0,12.0,#,8.2,#,11.0,0.0,12.0,#,9.6,<,0.5,#,3.3,1.0,12.0,<,0.5,#,3.3,1.0,12.0,#,1.4,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,3.0,#,30.0,2.0,12.0,#,14.0,#,11000.0,#,140000.0,12.0,12.0,#,46000.0,,,,,,,,,3405701,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,1982,3412180,34,58,1,0.0,#,6.8,#,7.8,0.0,12.0,#,8.2,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.1,0.0,12.0,<,0.5,#,1.1,0.0,12.0,#,0.7,#,0.5,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,2.0,0.0,12.0,#,1.0,#,20.0,#,35000.0,5.0,12.0,#,8700.0,,,,,,,,,3405801,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,1982,3412190,34,58,52,0.0,#,6.4,#,7.9,1.0,24.0,#,4.7,#,12.0,1.0,24.0,#,9.6,<,0.5,#,1.5,0.0,24.0,<,0.5,#,1.3,0.0,12.0,#,0.7,#,0.7,#,0.9,,,,,,,,,,,,,,,,,,,<,1.0,#,2.0,0.0,24.0,#,1.0,<,20.0,#,270.0,0.0,24.0,#,75.0,,,,,,,,,3405852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,1982,3412210,34,59,1,0.0,#,6.9,#,7.8,0.0,12.0,#,7.4,#,14.0,1.0,12.0,#,11.0,<,0.5,#,1.1,0.0,12.0,<,0.5,#,1.1,0.0,12.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,7.0,0.0,12.0,#,2.0,#,80.0,#,11000.0,10.0,12.0,#,5300.0,,,,,,,,,3405901,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,1982,3412220,34,60,2,0.0,#,6.9,#,8.0,0.0,12.0,#,8.8,#,13.0,0.0,12.0,#,11.0,<,0.5,#,3.2,1.0,12.0,<,0.5,#,3.2,1.0,12.0,#,1.2,#,1.2,#,1.4,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,12.0,#,1.0,#,20.0,#,35000.0,4.0,12.0,#,6100.0,,,,,,,,,3406002,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,1982,3412230,34,61,1,0.0,#,7.0,#,8.2,0.0,12.0,#,7.4,#,15.0,1.0,12.0,#,11.0,<,0.5,#,1.8,0.0,12.0,<,0.5,#,1.8,0.0,12.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,<,1.0,#,6.0,0.0,12.0,#,2.0,#,790.0,#,54000.0,11.0,12.0,#,14000.0,,,,,,,,,3406101,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,1982,3412240,34,62,1,0.0,#,6.9,#,7.4,0.0,7.0,#,9.2,#,13.0,0.0,7.0,#,11.0,#,0.9,#,6.7,1.0,7.0,#,0.9,#,6.7,1.0,7.0,#,2.1,#,1.4,#,2.6,,,,,,,,,,,,,,,,,,,<,1.0,#,9.0,0.0,7.0,#,3.0,#,4900.0,#,79000.0,,7.0,#,30000.0,,,,,,,,,3406201,0.0,5.0,<,0.005,<,0.005,0.0,5.0,N,0.1,N,0.1,0.0,5.0,<,0.05,<,0.05,0.0,5.0,<,0.02,<,0.02,0.0,5.0,<,0.02,<,0.02,0.0,5.0,<,0.0005,<,0.0005,5.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,1982,3412250,34,63,1,0.0,#,7.6,#,9.2,2.0,12.0,#,5.8,#,10.0,0.0,12.0,#,8.5,#,5.0,#,14.0,11.0,12.0,#,5.0,#,14.0,11.0,12.0,#,8.1,#,6.9,#,10.0,,,,,,,,,,,,,,,,,,,#,4.0,#,14.0,0.0,12.0,#,9.0,#,2600.0,#,240000.0,,12.0,#,77000.0,,,,,,,,,3406301,0.0,6.0,<,0.005,<,0.005,0.0,5.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,1982,3412260,34,64,1,0.0,#,7.5,#,8.3,0.0,12.0,#,8.5,#,14.0,0.0,12.0,#,10.0,#,0.8,#,3.1,1.0,12.0,#,0.8,#,3.1,1.0,12.0,#,1.6,#,1.6,#,2.1,,,,,,,,,,,,,,,,,,,#,1.0,#,55.0,1.0,12.0,#,9.0,#,350.0,#,1600000.0,10.0,12.0,#,340000.0,,,,,,,,,3406401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,1982,3412270,34,65,1,0.0,#,7.6,#,8.9,2.0,12.0,#,7.2,#,16.0,0.0,12.0,#,12.0,#,0.8,#,2.6,0.0,12.0,#,0.8,#,2.6,0.0,12.0,#,1.8,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,#,1.0,#,13.0,0.0,12.0,#,6.0,#,130.0,#,920000.0,8.0,12.0,#,120000.0,,,,,,,,,3406501,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,0.0,6.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,1982,3412280,34,66,1,0.0,#,7.4,#,8.1,0.0,12.0,#,6.3,#,11.0,0.0,12.0,#,8.8,#,0.9,#,5.5,1.0,12.0,#,0.9,#,5.5,1.0,12.0,#,3.0,#,2.9,#,4.1,,,,,,,,,,,,,,,,,,,#,3.0,#,17.0,0.0,12.0,#,8.0,#,1600.0,#,16000000.0,,12.0,#,2100000.0,,,,,,,,,3406601,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,0.0,6.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,1982,3412290,34,67,1,0.0,#,6.9,#,7.9,0.0,12.0,#,5.5,#,12.0,0.0,12.0,#,9.7,#,1.5,#,10.0,3.0,12.0,#,1.5,#,10.0,3.0,12.0,#,4.2,#,3.5,#,4.6,,,,,,,,,,,,,,,,,,,#,3.0,#,69.0,1.0,12.0,#,18.0,#,1700.0,>,160000.0,,12.0,>,57000.0,,,,,,,,,3406701,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
