,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
3936,1978,3310314.0,33,15,2.0,0.0,#,6.9,#,9.0,2.0,18.0,#,6.0,#,15.0,0.0,18.0,#,10.0,<,0.5,#,3.2,1.0,18.0,<,0.5,#,3.2,1.0,12.0,#,1.2,#,1.1,#,1.4,,,,,,,,,,,,,,,,,,,#,2,#,14.0,0.0,18.0,#,6.0,#,180.0,#,7900.0,1.0,18.0,#,1300.0,,,,,,,,,3301502,0.0,12.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,2.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,1978,3310324.0,33,15,51.0,0.0,#,6.8,#,7.8,0.0,18.0,#,6.5,#,14.0,0.0,18.0,#,10.0,<,0.5,#,3.1,1.0,18.0,#,0.9,#,2.4,0.0,12.0,#,1.5,#,1.2,#,1.8,,,,,,,,,,,,,,,,,,,#,3,#,16.0,0.0,18.0,#,7.0,#,1700.0,#,240000.0,15.0,18.0,#,25000.0,,,,,,,,,3301551,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,1978,3310334.0,33,15,53.0,0.0,#,7.3,#,7.9,0.0,18.0,#,6.2,#,13.0,0.0,18.0,#,10.0,<,0.5,#,4.4,3.0,18.0,<,0.5,#,4.4,2.0,12.0,#,1.8,#,1.8,#,1.8,,,,,,,,,,,,,,,,,,,#,3,#,15.0,0.0,18.0,#,7.0,#,1300.0,#,24000.0,7.0,18.0,#,6800.0,,,,,,,,,3301553,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939,1978,3310344.0,33,15,54.0,0.0,#,7.2,#,8.9,1.0,18.0,#,7.2,#,14.0,0.0,18.0,#,10.0,<,0.5,#,3.8,1.0,18.0,<,0.5,#,3.8,1.0,12.0,#,1.8,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,#,6,#,14.0,0.0,18.0,#,8.0,#,230.0,#,9300.0,1.0,18.0,#,1300.0,,,,,,,,,3301554,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,1978,3310354.0,33,15,55.0,0.0,#,7.1,#,7.9,0.0,18.0,#,5.5,#,13.0,0.0,18.0,#,9.7,<,0.5,#,3.5,1.0,18.0,<,0.5,#,3.5,1.0,12.0,#,1.4,#,1.1,#,1.7,,,,,,,,,,,,,,,,,,,#,2,#,16.0,0.0,18.0,#,7.0,#,450.0,#,7900.0,1.0,18.0,#,2100.0,,,,,,,,,3301555,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,1978,3310364.0,33,15,56.0,0.0,#,7.1,#,9.0,2.0,18.0,#,7.6,#,12.0,0.0,18.0,#,10.0,#,0.0,#,5.2,2.0,18.0,#,0.0,#,3.2,1.0,12.0,#,1.4,#,1.4,#,2.0,,,,,,,,,,,,,,,,,,,#,3,#,12.0,0.0,18.0,#,7.0,#,180.0,#,3300.0,0.0,18.0,#,510.0,,,,,,,,,3301556,0.0,18.0,<,0.005,<,0.005,0.0,18.0,N,0.1,N,0.1,0.0,18.0,<,0.05,<,0.05,0.0,18.0,<,0.05,<,0.05,0.0,18.0,<,0.02,<,0.02,0.0,18.0,<,0.0005,<,0.0005,,0.0,18.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,1978,3310374.0,33,15,57.0,0.0,#,7.2,#,8.6,1.0,18.0,#,6.5,#,13.0,0.0,18.0,#,9.1,<,0.5,#,4.8,3.0,18.0,#,0.8,#,4.8,1.0,12.0,#,2.0,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,#,5,#,34.0,4.0,18.0,#,16.0,#,180.0,#,92000.0,2.0,18.0,#,8300.0,,,,,,,,,3301557,0.0,4.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,1978,3310384.0,33,16,1.0,0.0,#,6.8,#,7.8,0.0,18.0,#,3.1,#,13.0,8.0,18.0,#,6.0,#,0.9,#,3.9,0.0,18.0,#,1.2,#,3.9,0.0,12.0,#,2.1,#,1.7,#,2.3,,,,,,,,,,,,,,,,,,,#,6,#,27.0,0.0,18.0,#,10.0,,,,,,,,,,,,,,,,,3301601,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,,0.0,12.0,N,0.0005,N,0.0005,,,,,,,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,1978,3310394.0,33,17,1.0,0.0,#,6.9,#,8.3,0.0,18.0,#,6.7,#,14.0,2.0,18.0,#,10.0,<,0.5,#,2.4,3.0,18.0,#,0.6,#,2.2,2.0,12.0,#,1.4,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,#,3,#,20.0,0.0,18.0,#,7.0,#,490.0,#,54000.0,14.0,16.0,#,11000.0,,,,,,,,,3301701,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945,1978,3310404.0,33,17,51.0,0.0,#,7.2,#,8.3,0.0,18.0,#,6.8,#,13.0,2.0,18.0,#,10.0,<,0.5,#,2.0,0.0,18.0,#,0.7,#,1.9,0.0,12.0,#,1.1,#,1.0,#,1.2,,,,,,,,,,,,,,,,,,,#,3,#,15.0,0.0,18.0,#,6.0,#,490.0,#,17000.0,12.0,18.0,#,3200.0,,,,,,,,,3301751,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3946,1978,3310414.0,33,17,52.0,0.0,#,6.7,#,8.2,0.0,18.0,#,7.0,#,13.0,2.0,18.0,#,9.9,<,0.5,#,2.0,0.0,18.0,<,0.5,#,2.0,0.0,12.0,#,1.1,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,#,3,#,20.0,0.0,18.0,#,8.0,#,230.0,#,13000.0,13.0,18.0,#,2500.0,,,,,,,,,3301752,0.0,11.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,11.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,11.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,1978,3310424.0,33,18,1.0,0.0,#,6.7,#,7.8,0.0,18.0,#,6.8,#,13.0,3.0,18.0,#,9.9,#,0.5,#,2.9,1.0,18.0,<,0.5,#,2.9,1.0,12.0,#,1.2,#,1.1,#,1.9,,,,,,,,,,,,,,,,,,,#,2,#,18.0,0.0,18.0,#,7.0,#,1400.0,#,110000.0,18.0,18.0,#,13000.0,,,,,,,,,3301801,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,1978,3310434.0,33,19,1.0,0.0,#,7.0,#,7.6,0.0,18.0,#,3.7,#,12.0,2.0,18.0,#,8.8,#,0.9,#,8.3,7.0,18.0,#,1.4,#,8.3,6.0,12.0,#,3.1,#,2.9,#,3.6,,,,,,,,,,,,,,,,,,,#,4,#,31.0,2.0,18.0,#,12.0,#,330.0,#,1300000.0,11.0,18.0,#,160000.0,,,,,,,,,3301901,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3949,1978,3310444.0,33,20,1.0,0.0,#,6.7,#,7.4,0.0,18.0,#,6.5,#,13.0,1.0,18.0,#,9.8,#,0.5,#,2.5,2.0,18.0,#,0.5,#,2.1,1.0,12.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,#,2,#,79.0,4.0,18.0,#,21.0,#,180.0,#,240000.0,17.0,18.0,#,56000.0,,,,,,,,,3302001,0.0,18.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,18.0,<,0.05,<,0.05,0.0,4.0,<,0.05,<,0.05,0.0,18.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,1978,3310454.0,33,20,51.0,0.0,#,6.7,#,10.0,6.0,18.0,#,7.5,#,13.0,0.0,18.0,#,9.6,#,0.7,#,4.5,9.0,18.0,#,1.1,#,3.8,6.0,12.0,#,2.1,#,1.9,#,2.6,,,,,,,,,,,,,,,,,,,#,7,#,150.0,6.0,18.0,#,35.0,#,230.0,#,1600000.0,17.0,18.0,#,140000.0,,,,,,,,,3302051,0.0,18.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,18.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,18.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951,1978,3310464.0,33,20,52.0,0.0,#,6.1,#,7.2,6.0,18.0,#,7.0,#,12.0,3.0,18.0,#,9.2,<,0.5,#,2.7,2.0,18.0,<,0.5,#,2.7,2.0,12.0,#,1.0,#,0.7,#,1.1,,,,,,,,,,,,,,,,,,,#,4,#,18.0,0.0,18.0,#,8.0,#,1.8,#,5400.0,2.0,18.0,#,440.0,,,,,,,,,3302052,0.0,18.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,18.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,18.0,<,0.02,<,0.02,0.0,3.0,<,0.0005,<,0.0005,,0.0,3.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952,1978,3310474.0,33,21,1.0,0.0,#,6.9,#,7.9,0.0,18.0,#,3.2,#,11.0,5.0,18.0,#,6.2,#,2.7,#,16.0,9.0,18.0,#,2.7,#,11.0,4.0,12.0,#,5.2,#,4.1,#,5.6,,,,,,,,,,,,,,,,,,,#,4,#,81.0,1.0,18.0,#,20.0,,,,,,,,,,,,,,,,,3302101,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,1978,3310484.0,33,21,51.0,0.0,#,6.9,#,7.3,0.0,18.0,#,1.8,#,6.9,11.0,18.0,#,3.9,#,3.1,#,21.0,14.0,18.0,#,3.2,#,14.0,10.0,12.0,#,8.4,#,7.4,#,12.0,,,,,,,,,,,,,,,,,,,#,7,#,28.0,0.0,18.0,#,13.0,,,,,,,,,,,,,,,,,3302151,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,1978,3310494.0,33,21,52.0,0.0,#,6.8,#,7.3,0.0,18.0,#,1.1,#,6.0,14.0,18.0,#,3.6,#,1.8,#,15.0,7.0,18.0,#,2.1,#,9.7,6.0,12.0,#,5.2,#,4.7,#,7.4,,,,,,,,,,,,,,,,,,,#,5,#,20.0,0.0,18.0,#,10.0,,,,,,,,,,,,,,,,,3302152,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,1978,3310504.0,33,21,53.0,0.0,#,6.9,#,8.0,0.0,18.0,#,1.8,#,15.0,12.0,18.0,#,4.5,#,1.4,#,7.8,8.0,18.0,#,1.4,#,7.8,5.0,12.0,#,4.7,#,4.6,#,5.8,,,,,,,,,,,,,,,,,,,#,7,#,26.0,0.0,18.0,#,17.0,,,,,,,,,,,,,,,,,3302153,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,1978,3310514.0,33,21,54.0,0.0,#,6.8,#,7.9,0.0,18.0,#,1.6,#,8.2,8.0,18.0,#,5.0,#,1.8,#,7.0,5.0,18.0,#,1.8,#,7.0,4.0,12.0,#,4.0,#,3.7,#,5.0,,,,,,,,,,,,,,,,,,,#,2,#,47.0,0.0,18.0,#,14.0,,,,,,,,,,,,,,,,,3302154,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,1978,3310524.0,33,21,55.0,0.0,#,6.8,#,7.3,0.0,18.0,#,1.4,#,6.6,14.0,18.0,#,3.4,#,0.6,#,6.9,3.0,18.0,#,0.6,#,6.9,2.0,12.0,#,3.5,#,3.4,#,4.6,,,,,,,,,,,,,,,,,,,#,3,#,27.0,0.0,18.0,#,10.0,,,,,,,,,,,,,,,,,3302155,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
