,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
1842,1975,1230061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,11.0,11.0,24.0,#,1.1,#,7.9,6.0,12.0,#,4.1,#,3.5,#,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,8,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0060,1230150.0,,,35.58444444,140.05166667, 35:35:04,140:03:06,
1843,1975,1230071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,27.0,11.0,72.0,#,1.4,#,17.0,1.0,12.0,#,4.7,#,3.5,#,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,9,,C,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0070,1230020.0,,,35.56500000,140.07333333, 35:33:54,140:04:24,
1844,1975,1230081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,27.0,9.0,24.0,#,1.1,#,15.0,5.0,12.0,#,4.1,#,2.7,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,13,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0080,1230370.0,,,35.55444444,139.90555556, 35:33:16,139:54:20,
1845,1975,1230091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,13.0,8.0,24.0,#,1.5,#,8.0,5.0,12.0,#,3.6,#,2.9,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,14,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0090,1230160.0,,,35.54055556,140.01916667, 35:32:26,140:01:09,
1846,1975,1230101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,12.0,7.0,24.0,#,1.2,#,7.1,7.0,12.0,#,3.7,#,3.3,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,15,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0100,1230400.0,,,35.53500000,139.94666667, 35:32:06,139:56:48,
1847,1975,1230111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,11.0,8.0,24.0,#,1.0,#,6.6,7.0,12.0,#,3.5,#,3.3,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,16,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0110,1230170.0,,,35.50166667,139.98166667, 35:30:06,139:58:54,
1848,1975,1230121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,12.0,4.0,24.0,#,1.2,#,7.5,0.0,12.0,#,3.6,#,2.9,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,17,,C,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0120,1230030.0,,,35.50805556,140.01333333, 35:30:29,140:00:48,
1849,1975,1230131,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,9.6,9.0,24.0,#,1.0,#,5.7,6.0,12.0,#,3.2,#,2.5,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,18,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0130,1230460.0,,,35.48833333,139.90666667, 35:29:18,139:54:24,
1850,1975,1230141,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,8.3,12.0,24.0,#,0.7,#,5.0,6.0,12.0,#,2.7,#,2.2,#,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,19,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0140,1230470.0,,,35.42333333,139.86194444, 35:25:24,139:51:43,
1851,1975,1230151,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,16.0,12.0,24.0,#,1.0,#,10.0,5.0,12.0,#,3.9,#,2.6,#,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,20,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0150,1230410.0,,,35.40250000,139.89500000, 35:24:09,139:53:42,
1852,1975,1230161,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,15.0,3.0,24.0,#,1.3,#,12.0,2.0,12.0,#,4.0,#,2.2,#,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,21,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0160,1230220.0,,,35.37416667,139.87833333, 35:22:27,139:52:42,
1853,1975,1230171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,60.0,2.0,24.0,#,1.9,#,31.0,1.0,12.0,#,5.2,#,2.6,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,22,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0170,1230200.0,,,35.35333333,139.85388889, 35:21:12,139:51:14,
1854,1975,1230181,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,12.0,6.0,24.0,#,1.4,#,7.5,4.0,12.0,#,3.1,#,2.6,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,23,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0180,1230420.0,,,35.35333333,139.80166667, 35:21:12,139:48:06,
1855,1975,1230191,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,6.8,13.0,24.0,#,0.9,#,4.9,6.0,12.0,#,2.6,#,2.3,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,24,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0190,1230500.0,,,35.28833333,139.81555556, 35:17:18,139:48:56,
1856,1975,1230201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,9.0,14.0,24.0,#,1.1,#,5.9,6.0,12.0,#,2.9,#,2.6,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,25,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0200,1230510.0,,,35.24500000,139.83000000, 35:14:42,139:49:48,
1857,1975,1230211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.8,2.0,12.0,#,0.6,#,2.3,1.0,6.0,#,1.5,#,1.5,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,26,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0210,1230520.0,,,35.13666667,139.82333333, 35:08:12,139:49:24,
1858,1975,1230221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.5,2.0,12.0,<,0.5,#,2.0,0.0,6.0,#,1.6,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,27,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0220,1230530.0,,,35.08833333,139.82666667, 35:05:18,139:49:36,
1859,1975,1230231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.9,3.0,12.0,<,0.5,#,2.0,0.0,6.0,#,1.6,#,1.8,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,28,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0230,1230540.0,,,35.05666667,139.80666667, 35:03:24,139:48:24,
1860,1975,1230241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,2.4,5.0,12.0,#,1.0,#,2.4,2.0,6.0,#,1.6,#,1.5,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,29,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0240,1230550.0,,,35.02333333,139.81666667, 35:01:24,139:49:00,
1861,1975,1230251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.4,3.0,60.0,#,1.1,#,1.5,0.0,6.0,#,1.3,#,1.3,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,30,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0250,1230560.0,,,35.00333333,139.84666667, 35:00:12,139:50:48,
1862,1975,1230261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.4,2.0,12.0,<,0.5,#,2.1,1.0,6.0,#,1.4,#,1.5,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,31,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0260,,,,34.99666667,139.82333333, 34:59:48,139:49:24,
1863,1975,1230271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.2,2.0,12.0,<,0.5,#,2.6,1.0,6.0,#,1.4,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,32,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0270,1230580.0,,,34.98333333,139.79333333, 34:59:00,139:47:36,
1864,1975,1230281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.6,#,16.0,1.0,8.0,#,3.0,#,10.0,1.0,4.0,#,5.8,#,5.2,#,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,10,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0280,1230040.0,,,35.58388889,140.07861111, 35:35:02,140:04:43,
1865,1975,1230291,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.6,#,9.0,2.0,8.0,#,3.3,#,7.3,0.0,4.0,#,5.3,#,5.3,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,11,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0290,1230050.0,,,35.58444444,140.10833333, 35:35:04,140:06:30,
1866,1975,1230311,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.4,#,9.0,1.0,8.0,#,2.5,#,6.5,0.0,4.0,#,4.8,#,5.0,#,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,12,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0300,1230060.0,,,35.60666667,140.08583333, 35:36:24,140:05:09,
1867,1975,1230321,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,4.5,0.0,20.0,#,0.9,#,4.0,0.0,10.0,#,2.5,#,2.6,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,3,,C,2,,1976,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0310,1230240.0,,,35.66666667,139.98277778, 35:40:00,139:58:58,
1868,1975,1230341,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,5.0,3.0,10.0,#,1.0,#,5.0,3.0,10.0,#,2.5,#,2.3,#,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,4,,B,3,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12S0320,,,,35.65722222,139.95333333, 35:39:26,139:57:12,
1869,1975,1310021,,,,0,,,,,,,,,,,,,,,#,0.8,#,7.2,2.0,41.0,#,1.3,#,4.6,0.0,12.0,#,2.7,#,2.6,#,3.5,#,2.3,#,9.8,,41.0,#,3.1,#,9.3,,12.0,#,6.0,#,5.8,#,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,浦安橋,ウラヤスバシ,,C,2,,1970,9,1,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0020,1310060.0,83028.0,,35.83166667,139.88694444, 35:49:54,139:53:13,
1870,1975,1310041,,,,0,,,,,,,,,,,,,,,#,0.9,#,5.0,15.0,36.0,#,1.7,#,4.9,4.0,12.0,#,2.9,#,3.0,#,3.1,#,3.3,#,7.9,,36.0,#,3.8,#,7.6,,12.0,#,5.6,#,5.4,#,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,市川橋,エドガワスイモン シノザキ,,B,2,,1970,9,1,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0050,1310030.0,83028.0,,35.70194444,139.91777778, 35:42:07,139:55:04,
1871,1975,1310061,,,,0,,,,,,,,,,,,,,,#,1.3,#,5.4,12.0,24.0,#,1.4,#,4.4,8.0,12.0,#,3.1,#,3.3,#,3.7,#,2.7,#,7.9,,24.0,#,3.2,#,7.6,,12.0,#,5.7,#,5.5,#,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,市川橋,イチカワバシ,,B,2,,1970,9,1,,,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0070,1310040.0,83028.0,,35.73388889,139.89888889, 35:44:02,139:53:56,
1872,1975,1310081,,,,0,,,,,,,,,,,,,,,#,1.0,#,5.4,13.0,36.0,#,1.2,#,4.5,4.0,13.0,#,2.0,#,1.6,#,2.1,#,2.3,#,7.5,,36.0,#,2.9,#,6.9,,13.0,#,4.5,#,4.3,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,新葛飾橋,シンカツシカバシ,,A,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0090,1310010.0,83028.0,,35.76777778,139.88055556, 35:46:04,139:52:50,
1873,1975,1310091,,,,0,,,,,,,,,,,,,,,#,1.6,#,21.0,8.0,62.0,#,2.4,#,11.0,3.0,25.0,#,5.0,#,4.3,#,5.9,#,2.7,#,17.0,,62.0,#,4.8,#,14.0,,25.0,#,8.0,#,7.6,#,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,葛西小橋,カサイコバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0230,1310100.0,83028.0,,35.67083333,139.85055556, 35:40:15,139:51:02,
1874,1975,1310101,,,,0,,,,,,,,,,,,,,,#,2.9,#,9.3,1.0,12.0,#,2.9,#,9.3,1.0,12.0,#,4.9,#,4.8,#,5.4,#,5.0,#,15.0,,12.0,#,5.0,#,15.0,,12.0,#,9.7,#,8.6,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,平井小橋,ヒライコバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0240,1310130.0,83028.0,,35.71555556,139.85166667, 35:42:56,139:51:06,
1875,1975,1310111,,,,0,,,,,,,,,,,,,,,#,1.8,#,9.5,3.0,24.0,#,2.1,#,9.3,1.0,12.0,#,4.4,#,3.6,#,4.4,#,5.0,#,14.0,,24.0,#,5.9,#,14.0,,12.0,#,8.8,#,7.7,#,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,平和橋,ヘイワバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0250,1310120.0,,,35.72805556,139.85000000, 35:43:41,139:51:00,
1876,1975,1310121,,,,0,,,,,,,,,,,,,,,#,2.2,#,6.7,0.0,24.0,#,2.3,#,6.4,0.0,12.0,#,4.1,#,3.9,#,5.0,#,7.8,#,17.0,,24.0,#,8.8,#,16.0,,12.0,#,12.0,#,12.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,高砂橋,タカサゴバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0260,1310110.0,83028.0,,35.74833333,139.86277778, 35:44:54,139:51:46,
1877,1975,1310131,,,,0,,,,,,,,,,,,,,,#,1.9,#,7.9,0.0,35.0,#,2.2,#,7.1,0.0,12.0,#,4.2,#,3.6,#,5.4,#,5.6,#,16.0,,35.0,#,7.4,#,16.0,,12.0,#,10.0,#,9.2,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,飯塚橋,イイズカバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0270,1310090.0,83028.0,,35.77805556,139.83277778, 35:46:41,139:49:58,
1878,1975,1310151,,,,0,,,,,,,,,,,,,,,#,2.2,#,43.0,13.0,24.0,#,5.6,#,38.0,8.0,12.0,#,18.0,#,15.0,#,22.0,#,6.5,#,74.0,,24.0,#,7.6,#,50.0,,12.0,#,26.0,#,26.0,#,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ヨツキコバシ,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0410,,,,35.73416667,139.83222222, 35:44:03,139:49:56,
1879,1975,1310161,,,,0,,,,,,,,,,,,,,,#,10.0,#,70.0,9.0,12.0,#,10.0,#,70.0,9.0,12.0,#,30.0,#,21.0,#,46.0,#,13.0,#,160.0,,12.0,#,13.0,#,160.0,,12.0,#,47.0,#,30.0,#,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,綾瀬水門,アヤセスイモン,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0420,1310160.0,,,35.74916667,139.81888889, 35:44:57,139:49:08,
1880,1975,1310171,,,,0,,,,,,,,,,,,,,,#,5.3,#,200.0,11.0,12.0,#,5.3,#,200.0,11.0,12.0,#,52.0,#,30.0,#,59.0,#,12.0,#,360.0,,12.0,#,12.0,#,360.0,,12.0,#,100.0,#,43.0,#,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カヘエバシ,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0430,,,,35.77805556,139.82444444, 35:46:41,139:49:28,
1881,1975,1310181,,,,0,,,,,,,,,,,,,,,#,4.5,#,160.0,60.0,62.0,#,11.0,#,160.0,25.0,25.0,#,45.0,#,36.0,#,58.0,#,9.1,#,330.0,,62.0,#,13.0,#,260.0,,25.0,#,79.0,#,49.0,#,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,内匠橋,タクミバシ,,E,3,,1970,9,1,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R0440,1310140.0,,,35.79305556,139.82888889, 35:47:35,139:49:44,
1882,1975,1310191,,,,0,,,,,,,,,,,,,,,#,1.9,#,9.8,1.0,46.0,#,2.4,#,7.7,0.0,12.0,#,4.3,#,3.9,#,4.7,#,6.9,#,47.0,,46.0,#,9.7,#,35.0,,12.0,#,15.0,#,13.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,葛西橋,カサイバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R1010,1310190.0,83029.0,,35.67138889,139.84666667, 35:40:17,139:50:48,
1883,1975,1310211,,,,0,,,,,,,,,,,,,,,#,2.0,#,23.0,23.0,46.0,#,3.4,#,16.0,6.0,12.0,#,9.0,#,7.8,#,13.0,#,6.0,#,67.0,,46.0,#,7.3,#,52.0,,12.0,#,19.0,#,16.0,#,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,堀切橋,ホリキリバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R1030,1310180.0,83029.0,,35.74555556,139.81944444, 35:44:44,139:49:10,
1884,1975,1310231,,,,0,,,,,,,,,,,,,,,#,2.2,#,12.0,1.0,25.0,#,2.4,#,9.2,1.0,12.0,#,5.4,#,5.6,#,6.1,#,3.8,#,15.0,,25.0,#,4.7,#,15.0,,12.0,#,8.4,#,7.9,#,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,新荒川大橋,シンアラカワオオハシ,,D,3,,1970,9,1,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R1050,1310200.0,83029.0,,35.78944444,139.72638889, 35:47:22,139:43:35,
1885,1975,1310261,,,,0,,,,,,,,,,,,,,,#,2.7,#,9.5,3.0,12.0,#,2.7,#,9.5,3.0,12.0,#,5.4,#,4.8,#,6.9,#,6.2,#,16.0,,12.0,#,6.2,#,16.0,,12.0,#,10.0,#,9.2,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,吾妻橋,アズマバシ,,D,3,,1976,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R2030,1310270.0,83029.0,,35.70611111,139.79833333, 35:42:22,139:47:54,
1886,1975,1310291,,,,0,,,,,,,,,,,,,,,#,2.7,#,10.0,8.0,24.0,#,2.8,#,9.2,3.0,12.0,#,6.4,#,7.1,#,8.0,#,5.1,#,14.0,,24.0,#,5.6,#,14.0,,12.0,#,8.8,#,8.6,#,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,岩淵水門,イワブチスイモン,,D,3,,1976,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R2060,1310250.0,83029.0,,35.78944444,139.73277778, 35:47:22,139:43:58,
1887,1975,1310301,,,,0,,,,,,,,,,,,,,,#,3.9,#,31.0,10.0,24.0,#,4.6,#,23.0,5.0,12.0,#,10.0,#,9.6,#,12.0,#,5.8,#,23.0,,24.0,#,7.0,#,21.0,,12.0,#,13.0,#,14.0,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,志茂橋,シモバシ,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13R2110,1310550.0,83029.0,,35.78416667,139.73166667, 35:47:03,139:43:54,
