,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
2137,1980,1610554,16,31,1,0.0,#,7.0,#,7.3,0.0,6.0,#,8.5,#,11.0,0.0,6.0,#,9.6,#,2.8,#,7.5,3.0,6.0,#,2.8,#,7.5,3.0,6.0,#,4.2,#,3.5,#,4.9,,,,,,,,,,,,,,,,,,,#,2,#,25.0,0.0,6.0,#,10.0,#,17000.0,#,220000.0,6.0,6.0,#,95000.0,,,,,,,,,1603101,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610554,2,,鴨川,カモガワ,,港橋,ミナトバシ,,B,2.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610550.0,84550.0,,36.81722222,137.39777778, 36:49:02,137:23:52
2138,1980,1610564,16,32,1,0.0,#,6.8,#,7.4,0.0,12.0,#,7.5,#,13.0,0.0,12.0,#,10.0,<,0.5,#,2.1,1.0,12.0,<,0.5,#,2.1,1.0,12.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,#,4,#,98.0,3.0,11.0,#,24.0,#,230.0,#,54000.0,10.0,12.0,#,18000.0,,,,,,,,,1603201,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610564,2,,阿尾川,アオガワ,,阿尾橋,アオバシ,,A,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610560.0,84551.0,,36.88472222,137.99305556, 36:53:05,137:59:35
2139,1980,1610574,16,33,1,0.0,#,6.5,#,7.5,0.0,12.0,#,6.4,#,12.0,1.0,12.0,#,9.6,#,0.5,#,2.5,1.0,12.0,#,0.5,#,2.5,1.0,12.0,#,1.1,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,#,11,#,90.0,3.0,12.0,#,28.0,#,490.0,#,160000.0,10.0,12.0,#,29000.0,,,,,,,,,1603301,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610574,2,,余川川,ヨカワガワ,,間島橋,マシマバシ,,A,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610570.0,,,36.87472222,137.98305556, 36:52:29,137:58:59
2140,1980,1610584,16,34,1,0.0,#,6.6,#,7.8,0.0,12.0,#,6,#,12.0,0.0,12.0,#,9.2,#,0.9,#,5.5,2.0,12.0,#,0.9,#,5.5,2.0,12.0,#,2.3,#,1.7,#,2.7,,,,,,,,,,,,,,,,,,,#,8,#,90.0,3.0,12.0,#,26.0,#,1300.0,#,240000.0,9.0,12.0,#,52000.0,,,,,,,,,1603401,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610584,2,,上庄川,カミシヨウガワ,,北の橋,キタノハシ,,B,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610580.0,84551.0,,36.86055556,137.98500000, 36:51:38,137:59:06
2141,1980,1610594,16,35,1,0.0,#,6.7,#,7.7,0.0,12.0,#,5,#,12.0,0.0,12.0,#,8.2,#,0.7,#,4.2,0.0,12.0,#,0.7,#,4.2,0.0,12.0,#,2.0,#,1.6,#,2.8,,,,,,,,,,,,,,,,,,,#,11,#,52.0,1.0,12.0,#,27.0,,,,,,,,,,,,,,,,,1603501,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610594,2,,仏生寺川,ブツシヨウジガワ,,八幡橋,ヤハタバシ,,C,2.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610590.0,84551.0,,36.84527778,137.98694444, 36:50:43,137:59:13
2142,1980,1610604,16,35,2,0.0,#,7.0,#,8.2,0.0,12.0,<,0.5,#,11.0,4.0,12.0,#,6.2,#,2.7,#,16.0,8.0,12.0,#,2.7,#,16.0,8.0,12.0,#,8.5,#,7.0,#,12.0,,,,,,,,,,,,,,,,,,,#,14,#,59.0,1.0,12.0,#,28.0,,,,,,,,,,,,,,,,,1603502,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610604,2,,仏生寺川,ブツシヨウジガワ,,中野橋,ナカノハシ,,C,2.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610600.0,84551.0,,36.85555556,137.98722222, 36:51:20,137:59:14
2143,1980,1610614,16,36,1,0.0,#,6.9,#,7.2,0.0,12.0,#,8.5,#,13.0,0.0,12.0,#,10.0,<,0.5,#,2.9,2.0,12.0,<,0.5,#,2.9,2.0,12.0,#,1.2,#,1.0,#,1.2,,,,,,,,,,,,,,,,,,,#,5,#,32.0,1.0,12.0,#,14.0,#,2300.0,#,130000.0,12.0,12.0,#,29000.0,,,,,,,,,1603601,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,#,0.02,#,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610614,2,,黒瀬川,クロセガワ,,石田橋,イシダバシ,,A,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610610.0,84550.0,,36.86250000,137.42138889, 36:51:45,137:25:17
2144,1980,1610624,16,37,1,0.0,#,6.6,#,7.2,0.0,12.0,#,7.7,#,11.0,0.0,12.0,#,9.5,#,1.7,#,9.4,2.0,12.0,#,1.7,#,9.4,2.0,12.0,#,3.2,#,2.6,#,2.9,,,,,,,,,,,,,,,,,,,#,5,#,27.0,1.0,12.0,#,13.0,#,4900.0,#,240000.0,11.0,12.0,#,50000.0,,,,,,,,,1603701,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610624,2,,吉田川,ヨシダガワ,,吉田橋,ヨシダバシ,,B,2.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610620.0,84038.0,,36.90611111,137.41944444, 36:54:22,137:25:10
2145,1980,1610634,16,38,1,0.0,#,7.0,#,7.2,0.0,12.0,#,9.5,#,13.0,0.0,12.0,#,11.0,<,0.5,#,0.7,0.0,12.0,<,0.5,#,0.7,0.0,12.0,#,0.5,<,0.5,#,0.5,,,,,,,,,,,,,,,,,,,#,1,#,33.0,2.0,12.0,#,12.0,#,79.0,#,3500.0,12.0,12.0,#,1100.0,,,,,,,,,1603801,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610634,2,,黒部川,クロベガワ,,下黒部橋,シモクロベバシ,,AA,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610630.0,84038.0,,36.91666667,137.43138889, 36:55:00,137:25:53
2146,1980,1610644,16,38,51,0.0,#,6.8,#,7.2,0.0,12.0,#,9.5,#,13.0,0.0,12.0,#,11.0,<,0.5,<,0.5,0.0,12.0,<,0.5,<,0.5,0.0,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,<,1,#,46.0,2.0,12.0,#,13.0,#,33.0,#,3500.0,10.0,12.0,#,760.0,,,,,,,,,1603851,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,4.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610644,2,,黒部川,クロベガワ,,愛本橋,アイモトバシ,,AA,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610640.0,84038.0,,36.85638889,137.55416667, 36:51:23,137:33:15
2147,1980,1610654,16,38,52,0.0,#,6.8,#,7.2,0.0,12.0,#,9.4,#,13.0,0.0,12.0,#,11.0,<,0.5,<,0.5,0.0,12.0,<,0.5,<,0.5,0.0,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,<,1,#,34.0,2.0,12.0,#,10.0,#,2.0,#,790.0,5.0,12.0,#,190.0,,,,,,,,,1603852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610654,2,,黒部川,クロベガワ,,山彦橋,ヤマビコバシ,,AA,1.0,3.0,1974.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610650.0,84038.0,,36.81416667,137.58944444, 36:48:51,137:35:22
2148,1980,1610664,16,39,1,0.0,#,7.1,#,7.4,0.0,12.0,#,9.3,#,14.0,0.0,12.0,#,12.0,<,0.5,#,0.7,0.0,12.0,<,0.5,#,0.7,0.0,12.0,#,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,<,1,#,15.0,0.0,11.0,#,4.0,#,32.0,#,490.0,10.0,12.0,#,180.0,,,,,,,,,1603901,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610664,2,,早月川,ハヤツキガワ,,早月橋,ハヤツキバシ,,AA,1.0,3.0,1976.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610660.0,84273.0,,36.79750000,137.38750000, 36:47:51,137:23:15
2149,1980,1610674,16,39,51,0.0,#,7.2,#,7.6,0.0,4.0,#,8.8,#,13.0,0.0,4.0,#,11.0,<,0.5,#,0.5,0.0,4.0,<,0.5,#,0.5,0.0,4.0,#,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,<,1,#,12.0,0.0,4.0,#,4.0,,,,,,,,,,,,,,,,,1603951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610674,2,,早月川,ハヤツキガワ,,入会橋,イリアイバシ,,AA,1.0,3.0,1976.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610670.0,84273.0,,36.74555556,137.42722222, 36:44:44,137:25:38
2150,1980,1610684,16,40,1,0.0,#,7.2,#,8.0,0.0,12.0,#,9.5,#,15.0,0.0,12.0,#,12.0,<,0.5,#,1.3,1.0,12.0,<,0.5,#,1.3,1.0,12.0,#,0.6,<,0.5,#,0.6,,,,,,,,,,,,,,,,,,,<,1,#,18.0,0.0,12.0,#,5.0,#,220.0,#,17000.0,12.0,12.0,#,4000.0,,,,,,,,,1604001,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610684,2,,,カタカイガワジヨウリユウ,,,オチアイバシ,,AA,1.0,3.0,1976.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610680.0,,,36.85694444,137.41861111, 36:51:25,137:25:07
2151,1980,1610694,16,40,51,0.0,#,7.2,#,8.0,0.0,4.0,#,9.6,#,13.0,0.0,4.0,#,11.0,<,0.5,#,0.5,0.0,4.0,<,0.5,#,0.5,0.0,4.0,#,0.5,<,0.5,#,0.5,,,,,,,,,,,,,,,,,,,#,2,#,4.0,0.0,4.0,#,3.0,,,,,,,,,,,,,,,,,1604051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610694,2,,片貝川上流,カタカイガワジヨウリユウ,,東山橋,ヒガシヤマバシ,,AA,1.0,3.0,1976.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610690.0,84550.0,,36.81527778,137.45111111, 36:48:55,137:27:04
2152,1980,1610714,16,42,1,0.0,#,6.9,#,7.6,0.0,12.0,#,9.1,#,14.0,0.0,12.0,#,11.0,<,0.5,#,1.1,0.0,12.0,<,0.5,#,1.1,0.0,12.0,#,0.6,#,0.5,#,0.5,,,,,,,,,,,,,,,,,,,#,1,#,18.0,0.0,12.0,#,7.0,#,490.0,#,13000.0,9.0,12.0,#,4500.0,,,,,,,,,1604201,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,4.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1610714,2,,布施川,フセガワ,,落合橋,オチアイバシ,,A,1.0,3.0,1976.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610710.0,84550.0,,36.85805556,137.41861111, 36:51:29,137:25:07
